row_id,cluster,cluster_label
611,0,"New, High-Spend - Highest Risk"
612,3,"Loyal, Low-Spend - Lowest Risk"
613,2,"Loyal, High-Spend - Low Risk"
614,1,"New, Low-Spend - Elevated Risk"
615,1,"New, Low-Spend - Elevated Risk"
616,0,"New, High-Spend - Highest Risk"
617,0,"New, High-Spend - Highest Risk"
618,1,"New, Low-Spend - Elevated Risk"
619,2,"Loyal, High-Spend - Low Risk"
620,0,"New, High-Spend - Highest Risk"
621,2,"Loyal, High-Spend - Low Risk"
622,1,"New, Low-Spend - Elevated Risk"
623,0,"New, High-Spend - Highest Risk"
624,3,"Loyal, Low-Spend - Lowest Risk"
625,3,"Loyal, Low-Spend - Lowest Risk"
626,0,"New, High-Spend - Highest Risk"
627,1,"New, Low-Spend - Elevated Risk"
628,2,"Loyal, High-Spend - Low Risk"
629,0,"New, High-Spend - Highest Risk"
630,2,"Loyal, High-Spend - Low Risk"
631,0,"New, High-Spend - Highest Risk"
632,1,"New, Low-Spend - Elevated Risk"
633,1,"New, Low-Spend - Elevated Risk"
634,1,"New, Low-Spend - Elevated Risk"
635,3,"Loyal, Low-Spend - Lowest Risk"
636,0,"New, High-Spend - Highest Risk"
637,1,"New, Low-Spend - Elevated Risk"
638,0,"New, High-Spend - Highest Risk"
639,0,"New, High-Spend - Highest Risk"
640,2,"Loyal, High-Spend - Low Risk"
641,1,"New, Low-Spend - Elevated Risk"
642,0,"New, High-Spend - Highest Risk"
643,3,"Loyal, Low-Spend - Lowest Risk"
644,1,"New, Low-Spend - Elevated Risk"
645,2,"Loyal, High-Spend - Low Risk"
646,2,"Loyal, High-Spend - Low Risk"
647,1,"New, Low-Spend - Elevated Risk"
648,2,"Loyal, High-Spend - Low Risk"
649,2,"Loyal, High-Spend - Low Risk"
650,2,"Loyal, High-Spend - Low Risk"
651,0,"New, High-Spend - Highest Risk"
652,1,"New, Low-Spend - Elevated Risk"
653,2,"Loyal, High-Spend - Low Risk"
654,1,"New, Low-Spend - Elevated Risk"
655,2,"Loyal, High-Spend - Low Risk"
656,1,"New, Low-Spend - Elevated Risk"
657,3,"Loyal, Low-Spend - Lowest Risk"
658,0,"New, High-Spend - Highest Risk"
659,0,"New, High-Spend - Highest Risk"
660,2,"Loyal, High-Spend - Low Risk"
661,2,"Loyal, High-Spend - Low Risk"
662,3,"Loyal, Low-Spend - Lowest Risk"
663,2,"Loyal, High-Spend - Low Risk"
664,1,"New, Low-Spend - Elevated Risk"
665,1,"New, Low-Spend - Elevated Risk"
666,2,"Loyal, High-Spend - Low Risk"
667,0,"New, High-Spend - Highest Risk"
668,0,"New, High-Spend - Highest Risk"
669,1,"New, Low-Spend - Elevated Risk"
670,3,"Loyal, Low-Spend - Lowest Risk"
671,2,"Loyal, High-Spend - Low Risk"
672,2,"Loyal, High-Spend - Low Risk"
673,2,"Loyal, High-Spend - Low Risk"
674,0,"New, High-Spend - Highest Risk"
675,0,"New, High-Spend - Highest Risk"
676,1,"New, Low-Spend - Elevated Risk"
677,1,"New, Low-Spend - Elevated Risk"
678,0,"New, High-Spend - Highest Risk"
679,2,"Loyal, High-Spend - Low Risk"
680,0,"New, High-Spend - Highest Risk"
681,0,"New, High-Spend - Highest Risk"
682,0,"New, High-Spend - Highest Risk"
683,2,"Loyal, High-Spend - Low Risk"
684,3,"Loyal, Low-Spend - Lowest Risk"
685,1,"New, Low-Spend - Elevated Risk"
686,0,"New, High-Spend - Highest Risk"
687,0,"New, High-Spend - Highest Risk"
688,0,"New, High-Spend - Highest Risk"
689,2,"Loyal, High-Spend - Low Risk"
690,1,"New, Low-Spend - Elevated Risk"
691,0,"New, High-Spend - Highest Risk"
692,0,"New, High-Spend - Highest Risk"
693,2,"Loyal, High-Spend - Low Risk"
694,1,"New, Low-Spend - Elevated Risk"
695,0,"New, High-Spend - Highest Risk"
696,1,"New, Low-Spend - Elevated Risk"
697,2,"Loyal, High-Spend - Low Risk"
698,3,"Loyal, Low-Spend - Lowest Risk"
699,2,"Loyal, High-Spend - Low Risk"
700,3,"Loyal, Low-Spend - Lowest Risk"
701,0,"New, High-Spend - Highest Risk"
702,1,"New, Low-Spend - Elevated Risk"
703,2,"Loyal, High-Spend - Low Risk"
704,3,"Loyal, Low-Spend - Lowest Risk"
705,1,"New, Low-Spend - Elevated Risk"
706,1,"New, Low-Spend - Elevated Risk"
707,0,"New, High-Spend - Highest Risk"
708,0,"New, High-Spend - Highest Risk"
709,1,"New, Low-Spend - Elevated Risk"
710,0,"New, High-Spend - Highest Risk"
711,0,"New, High-Spend - Highest Risk"
712,2,"Loyal, High-Spend - Low Risk"
713,1,"New, Low-Spend - Elevated Risk"
714,2,"Loyal, High-Spend - Low Risk"
715,3,"Loyal, Low-Spend - Lowest Risk"
716,3,"Loyal, Low-Spend - Lowest Risk"
717,2,"Loyal, High-Spend - Low Risk"
718,1,"New, Low-Spend - Elevated Risk"
719,1,"New, Low-Spend - Elevated Risk"
720,0,"New, High-Spend - Highest Risk"
721,0,"New, High-Spend - Highest Risk"
722,0,"New, High-Spend - Highest Risk"
723,3,"Loyal, Low-Spend - Lowest Risk"
724,1,"New, Low-Spend - Elevated Risk"
725,2,"Loyal, High-Spend - Low Risk"
726,0,"New, High-Spend - Highest Risk"
727,0,"New, High-Spend - Highest Risk"
728,1,"New, Low-Spend - Elevated Risk"
729,3,"Loyal, Low-Spend - Lowest Risk"
730,0,"New, High-Spend - Highest Risk"
731,1,"New, Low-Spend - Elevated Risk"
732,0,"New, High-Spend - Highest Risk"
733,2,"Loyal, High-Spend - Low Risk"
734,1,"New, Low-Spend - Elevated Risk"
735,2,"Loyal, High-Spend - Low Risk"
736,2,"Loyal, High-Spend - Low Risk"
737,2,"Loyal, High-Spend - Low Risk"
738,3,"Loyal, Low-Spend - Lowest Risk"
739,0,"New, High-Spend - Highest Risk"
740,1,"New, Low-Spend - Elevated Risk"
741,3,"Loyal, Low-Spend - Lowest Risk"
742,0,"New, High-Spend - Highest Risk"
743,1,"New, Low-Spend - Elevated Risk"
744,0,"New, High-Spend - Highest Risk"
745,1,"New, Low-Spend - Elevated Risk"
746,0,"New, High-Spend - Highest Risk"
747,3,"Loyal, Low-Spend - Lowest Risk"
748,3,"Loyal, Low-Spend - Lowest Risk"
749,0,"New, High-Spend - Highest Risk"
750,1,"New, Low-Spend - Elevated Risk"
751,1,"New, Low-Spend - Elevated Risk"
752,1,"New, Low-Spend - Elevated Risk"
753,2,"Loyal, High-Spend - Low Risk"
754,1,"New, Low-Spend - Elevated Risk"
755,0,"New, High-Spend - Highest Risk"
756,1,"New, Low-Spend - Elevated Risk"
757,0,"New, High-Spend - Highest Risk"
758,3,"Loyal, Low-Spend - Lowest Risk"
759,0,"New, High-Spend - Highest Risk"
760,2,"Loyal, High-Spend - Low Risk"
761,2,"Loyal, High-Spend - Low Risk"
762,1,"New, Low-Spend - Elevated Risk"
763,0,"New, High-Spend - Highest Risk"
764,0,"New, High-Spend - Highest Risk"
765,0,"New, High-Spend - Highest Risk"
766,3,"Loyal, Low-Spend - Lowest Risk"
767,1,"New, Low-Spend - Elevated Risk"
768,3,"Loyal, Low-Spend - Lowest Risk"
769,3,"Loyal, Low-Spend - Lowest Risk"
770,3,"Loyal, Low-Spend - Lowest Risk"
771,2,"Loyal, High-Spend - Low Risk"
772,0,"New, High-Spend - Highest Risk"
773,0,"New, High-Spend - Highest Risk"
774,1,"New, Low-Spend - Elevated Risk"
775,3,"Loyal, Low-Spend - Lowest Risk"
776,0,"New, High-Spend - Highest Risk"
777,1,"New, Low-Spend - Elevated Risk"
778,1,"New, Low-Spend - Elevated Risk"
779,1,"New, Low-Spend - Elevated Risk"
780,3,"Loyal, Low-Spend - Lowest Risk"
781,0,"New, High-Spend - Highest Risk"
782,1,"New, Low-Spend - Elevated Risk"
783,2,"Loyal, High-Spend - Low Risk"
784,1,"New, Low-Spend - Elevated Risk"
785,1,"New, Low-Spend - Elevated Risk"
786,1,"New, Low-Spend - Elevated Risk"
787,0,"New, High-Spend - Highest Risk"
788,1,"New, Low-Spend - Elevated Risk"
789,0,"New, High-Spend - Highest Risk"
790,0,"New, High-Spend - Highest Risk"
791,0,"New, High-Spend - Highest Risk"
792,1,"New, Low-Spend - Elevated Risk"
793,1,"New, Low-Spend - Elevated Risk"
794,2,"Loyal, High-Spend - Low Risk"
795,0,"New, High-Spend - Highest Risk"
796,1,"New, Low-Spend - Elevated Risk"
797,2,"Loyal, High-Spend - Low Risk"
798,2,"Loyal, High-Spend - Low Risk"
799,3,"Loyal, Low-Spend - Lowest Risk"
800,0,"New, High-Spend - Highest Risk"
801,1,"New, Low-Spend - Elevated Risk"
802,1,"New, Low-Spend - Elevated Risk"
803,0,"New, High-Spend - Highest Risk"
804,3,"Loyal, Low-Spend - Lowest Risk"
805,2,"Loyal, High-Spend - Low Risk"
806,0,"New, High-Spend - Highest Risk"
807,2,"Loyal, High-Spend - Low Risk"
808,3,"Loyal, Low-Spend - Lowest Risk"
809,0,"New, High-Spend - Highest Risk"
810,1,"New, Low-Spend - Elevated Risk"
811,0,"New, High-Spend - Highest Risk"
812,0,"New, High-Spend - Highest Risk"
813,1,"New, Low-Spend - Elevated Risk"
814,1,"New, Low-Spend - Elevated Risk"
815,2,"Loyal, High-Spend - Low Risk"
816,0,"New, High-Spend - Highest Risk"
817,3,"Loyal, Low-Spend - Lowest Risk"
818,1,"New, Low-Spend - Elevated Risk"
819,2,"Loyal, High-Spend - Low Risk"
820,0,"New, High-Spend - Highest Risk"
821,3,"Loyal, Low-Spend - Lowest Risk"
822,0,"New, High-Spend - Highest Risk"
823,0,"New, High-Spend - Highest Risk"
824,1,"New, Low-Spend - Elevated Risk"
825,0,"New, High-Spend - Highest Risk"
826,3,"Loyal, Low-Spend - Lowest Risk"
827,1,"New, Low-Spend - Elevated Risk"
828,3,"Loyal, Low-Spend - Lowest Risk"
829,1,"New, Low-Spend - Elevated Risk"
830,2,"Loyal, High-Spend - Low Risk"
831,3,"Loyal, Low-Spend - Lowest Risk"
832,1,"New, Low-Spend - Elevated Risk"
833,2,"Loyal, High-Spend - Low Risk"
834,1,"New, Low-Spend - Elevated Risk"
835,0,"New, High-Spend - Highest Risk"
836,2,"Loyal, High-Spend - Low Risk"
837,0,"New, High-Spend - Highest Risk"
838,3,"Loyal, Low-Spend - Lowest Risk"
839,2,"Loyal, High-Spend - Low Risk"
840,1,"New, Low-Spend - Elevated Risk"
841,1,"New, Low-Spend - Elevated Risk"
842,1,"New, Low-Spend - Elevated Risk"
843,3,"Loyal, Low-Spend - Lowest Risk"
844,0,"New, High-Spend - Highest Risk"
845,2,"Loyal, High-Spend - Low Risk"
846,3,"Loyal, Low-Spend - Lowest Risk"
847,1,"New, Low-Spend - Elevated Risk"
848,1,"New, Low-Spend - Elevated Risk"
849,2,"Loyal, High-Spend - Low Risk"
850,2,"Loyal, High-Spend - Low Risk"
851,1,"New, Low-Spend - Elevated Risk"
852,1,"New, Low-Spend - Elevated Risk"
853,0,"New, High-Spend - Highest Risk"
854,3,"Loyal, Low-Spend - Lowest Risk"
855,1,"New, Low-Spend - Elevated Risk"
856,0,"New, High-Spend - Highest Risk"
857,0,"New, High-Spend - Highest Risk"
858,0,"New, High-Spend - Highest Risk"
859,0,"New, High-Spend - Highest Risk"
860,0,"New, High-Spend - Highest Risk"
861,1,"New, Low-Spend - Elevated Risk"
862,2,"Loyal, High-Spend - Low Risk"
863,0,"New, High-Spend - Highest Risk"
864,2,"Loyal, High-Spend - Low Risk"
865,2,"Loyal, High-Spend - Low Risk"
866,3,"Loyal, Low-Spend - Lowest Risk"
867,1,"New, Low-Spend - Elevated Risk"
868,3,"Loyal, Low-Spend - Lowest Risk"
869,3,"Loyal, Low-Spend - Lowest Risk"
870,0,"New, High-Spend - Highest Risk"
871,2,"Loyal, High-Spend - Low Risk"
872,2,"Loyal, High-Spend - Low Risk"
873,0,"New, High-Spend - Highest Risk"
874,2,"Loyal, High-Spend - Low Risk"
875,0,"New, High-Spend - Highest Risk"
876,1,"New, Low-Spend - Elevated Risk"
877,2,"Loyal, High-Spend - Low Risk"
878,1,"New, Low-Spend - Elevated Risk"
879,2,"Loyal, High-Spend - Low Risk"
880,1,"New, Low-Spend - Elevated Risk"
881,1,"New, Low-Spend - Elevated Risk"
882,3,"Loyal, Low-Spend - Lowest Risk"
883,0,"New, High-Spend - Highest Risk"
884,3,"Loyal, Low-Spend - Lowest Risk"
885,0,"New, High-Spend - Highest Risk"
886,3,"Loyal, Low-Spend - Lowest Risk"
887,2,"Loyal, High-Spend - Low Risk"
888,0,"New, High-Spend - Highest Risk"
889,3,"Loyal, Low-Spend - Lowest Risk"
890,1,"New, Low-Spend - Elevated Risk"
891,3,"Loyal, Low-Spend - Lowest Risk"
892,3,"Loyal, Low-Spend - Lowest Risk"
893,3,"Loyal, Low-Spend - Lowest Risk"
894,2,"Loyal, High-Spend - Low Risk"
895,2,"Loyal, High-Spend - Low Risk"
896,3,"Loyal, Low-Spend - Lowest Risk"
897,3,"Loyal, Low-Spend - Lowest Risk"
898,1,"New, Low-Spend - Elevated Risk"
899,1,"New, Low-Spend - Elevated Risk"
900,1,"New, Low-Spend - Elevated Risk"
901,1,"New, Low-Spend - Elevated Risk"
902,1,"New, Low-Spend - Elevated Risk"
903,0,"New, High-Spend - Highest Risk"
904,2,"Loyal, High-Spend - Low Risk"
905,2,"Loyal, High-Spend - Low Risk"
906,1,"New, Low-Spend - Elevated Risk"
907,1,"New, Low-Spend - Elevated Risk"
908,1,"New, Low-Spend - Elevated Risk"
909,0,"New, High-Spend - Highest Risk"
910,2,"Loyal, High-Spend - Low Risk"
911,2,"Loyal, High-Spend - Low Risk"
912,3,"Loyal, Low-Spend - Lowest Risk"
913,1,"New, Low-Spend - Elevated Risk"
914,1,"New, Low-Spend - Elevated Risk"
915,0,"New, High-Spend - Highest Risk"
916,2,"Loyal, High-Spend - Low Risk"
917,0,"New, High-Spend - Highest Risk"
918,0,"New, High-Spend - Highest Risk"
919,2,"Loyal, High-Spend - Low Risk"
920,2,"Loyal, High-Spend - Low Risk"
921,1,"New, Low-Spend - Elevated Risk"
922,1,"New, Low-Spend - Elevated Risk"
923,3,"Loyal, Low-Spend - Lowest Risk"
924,2,"Loyal, High-Spend - Low Risk"
925,1,"New, Low-Spend - Elevated Risk"
926,0,"New, High-Spend - Highest Risk"
927,0,"New, High-Spend - Highest Risk"
928,0,"New, High-Spend - Highest Risk"
929,2,"Loyal, High-Spend - Low Risk"
930,2,"Loyal, High-Spend - Low Risk"
931,2,"Loyal, High-Spend - Low Risk"
932,1,"New, Low-Spend - Elevated Risk"
933,3,"Loyal, Low-Spend - Lowest Risk"
934,1,"New, Low-Spend - Elevated Risk"
935,2,"Loyal, High-Spend - Low Risk"
936,0,"New, High-Spend - Highest Risk"
937,3,"Loyal, Low-Spend - Lowest Risk"
938,1,"New, Low-Spend - Elevated Risk"
939,3,"Loyal, Low-Spend - Lowest Risk"
940,2,"Loyal, High-Spend - Low Risk"
941,2,"Loyal, High-Spend - Low Risk"
942,3,"Loyal, Low-Spend - Lowest Risk"
943,0,"New, High-Spend - Highest Risk"
944,2,"Loyal, High-Spend - Low Risk"
945,1,"New, Low-Spend - Elevated Risk"
946,2,"Loyal, High-Spend - Low Risk"
947,1,"New, Low-Spend - Elevated Risk"
948,2,"Loyal, High-Spend - Low Risk"
949,2,"Loyal, High-Spend - Low Risk"
950,3,"Loyal, Low-Spend - Lowest Risk"
951,3,"Loyal, Low-Spend - Lowest Risk"
952,0,"New, High-Spend - Highest Risk"
953,3,"Loyal, Low-Spend - Lowest Risk"
954,1,"New, Low-Spend - Elevated Risk"
955,2,"Loyal, High-Spend - Low Risk"
956,3,"Loyal, Low-Spend - Lowest Risk"
957,0,"New, High-Spend - Highest Risk"
958,2,"Loyal, High-Spend - Low Risk"
959,0,"New, High-Spend - Highest Risk"
960,2,"Loyal, High-Spend - Low Risk"
961,3,"Loyal, Low-Spend - Lowest Risk"
962,0,"New, High-Spend - Highest Risk"
963,0,"New, High-Spend - Highest Risk"
964,0,"New, High-Spend - Highest Risk"
965,2,"Loyal, High-Spend - Low Risk"
966,0,"New, High-Spend - Highest Risk"
967,1,"New, Low-Spend - Elevated Risk"
968,2,"Loyal, High-Spend - Low Risk"
969,0,"New, High-Spend - Highest Risk"
970,2,"Loyal, High-Spend - Low Risk"
971,2,"Loyal, High-Spend - Low Risk"
972,0,"New, High-Spend - Highest Risk"
973,0,"New, High-Spend - Highest Risk"
974,2,"Loyal, High-Spend - Low Risk"
975,0,"New, High-Spend - Highest Risk"
976,1,"New, Low-Spend - Elevated Risk"
977,3,"Loyal, Low-Spend - Lowest Risk"
978,2,"Loyal, High-Spend - Low Risk"
979,1,"New, Low-Spend - Elevated Risk"
980,1,"New, Low-Spend - Elevated Risk"
981,1,"New, Low-Spend - Elevated Risk"
982,0,"New, High-Spend - Highest Risk"
983,2,"Loyal, High-Spend - Low Risk"
984,3,"Loyal, Low-Spend - Lowest Risk"
985,3,"Loyal, Low-Spend - Lowest Risk"
986,0,"New, High-Spend - Highest Risk"
987,2,"Loyal, High-Spend - Low Risk"
988,0,"New, High-Spend - Highest Risk"
989,3,"Loyal, Low-Spend - Lowest Risk"
990,0,"New, High-Spend - Highest Risk"
991,0,"New, High-Spend - Highest Risk"
992,2,"Loyal, High-Spend - Low Risk"
993,3,"Loyal, Low-Spend - Lowest Risk"
994,0,"New, High-Spend - Highest Risk"
995,1,"New, Low-Spend - Elevated Risk"
996,0,"New, High-Spend - Highest Risk"
997,1,"New, Low-Spend - Elevated Risk"
998,3,"Loyal, Low-Spend - Lowest Risk"
999,0,"New, High-Spend - Highest Risk"
1000,0,"New, High-Spend - Highest Risk"
1001,2,"Loyal, High-Spend - Low Risk"
1002,0,"New, High-Spend - Highest Risk"
1003,1,"New, Low-Spend - Elevated Risk"
1004,1,"New, Low-Spend - Elevated Risk"
1005,1,"New, Low-Spend - Elevated Risk"
1006,0,"New, High-Spend - Highest Risk"
1007,2,"Loyal, High-Spend - Low Risk"
1008,1,"New, Low-Spend - Elevated Risk"
1009,2,"Loyal, High-Spend - Low Risk"
1010,3,"Loyal, Low-Spend - Lowest Risk"
1011,0,"New, High-Spend - Highest Risk"
1012,2,"Loyal, High-Spend - Low Risk"
1013,0,"New, High-Spend - Highest Risk"
1014,0,"New, High-Spend - Highest Risk"
1015,2,"Loyal, High-Spend - Low Risk"
1016,1,"New, Low-Spend - Elevated Risk"
1017,3,"Loyal, Low-Spend - Lowest Risk"
1018,0,"New, High-Spend - Highest Risk"
1019,3,"Loyal, Low-Spend - Lowest Risk"
1020,0,"New, High-Spend - Highest Risk"
1021,0,"New, High-Spend - Highest Risk"
1022,3,"Loyal, Low-Spend - Lowest Risk"
1023,0,"New, High-Spend - Highest Risk"
1024,0,"New, High-Spend - Highest Risk"
1025,2,"Loyal, High-Spend - Low Risk"
1026,2,"Loyal, High-Spend - Low Risk"
1027,2,"Loyal, High-Spend - Low Risk"
1028,2,"Loyal, High-Spend - Low Risk"
1029,3,"Loyal, Low-Spend - Lowest Risk"
1030,0,"New, High-Spend - Highest Risk"
1031,0,"New, High-Spend - Highest Risk"
1032,1,"New, Low-Spend - Elevated Risk"
1033,0,"New, High-Spend - Highest Risk"
1034,0,"New, High-Spend - Highest Risk"
1035,0,"New, High-Spend - Highest Risk"
1036,0,"New, High-Spend - Highest Risk"
1037,0,"New, High-Spend - Highest Risk"
1038,0,"New, High-Spend - Highest Risk"
1039,1,"New, Low-Spend - Elevated Risk"
1040,2,"Loyal, High-Spend - Low Risk"
1041,1,"New, Low-Spend - Elevated Risk"
1042,2,"Loyal, High-Spend - Low Risk"
1043,0,"New, High-Spend - Highest Risk"
1044,2,"Loyal, High-Spend - Low Risk"
1045,2,"Loyal, High-Spend - Low Risk"
1046,0,"New, High-Spend - Highest Risk"
1047,0,"New, High-Spend - Highest Risk"
1048,0,"New, High-Spend - Highest Risk"
1049,1,"New, Low-Spend - Elevated Risk"
1050,3,"Loyal, Low-Spend - Lowest Risk"
1051,2,"Loyal, High-Spend - Low Risk"
1052,1,"New, Low-Spend - Elevated Risk"
1053,2,"Loyal, High-Spend - Low Risk"
1054,0,"New, High-Spend - Highest Risk"
1055,1,"New, Low-Spend - Elevated Risk"
1056,1,"New, Low-Spend - Elevated Risk"
1057,3,"Loyal, Low-Spend - Lowest Risk"
1058,2,"Loyal, High-Spend - Low Risk"
1059,0,"New, High-Spend - Highest Risk"
1060,1,"New, Low-Spend - Elevated Risk"
1061,1,"New, Low-Spend - Elevated Risk"
1062,3,"Loyal, Low-Spend - Lowest Risk"
1063,0,"New, High-Spend - Highest Risk"
1064,1,"New, Low-Spend - Elevated Risk"
1065,3,"Loyal, Low-Spend - Lowest Risk"
1066,2,"Loyal, High-Spend - Low Risk"
1067,2,"Loyal, High-Spend - Low Risk"
1068,1,"New, Low-Spend - Elevated Risk"
1069,2,"Loyal, High-Spend - Low Risk"
1070,3,"Loyal, Low-Spend - Lowest Risk"
1071,0,"New, High-Spend - Highest Risk"
1072,2,"Loyal, High-Spend - Low Risk"
1073,0,"New, High-Spend - Highest Risk"
1074,3,"Loyal, Low-Spend - Lowest Risk"
1075,2,"Loyal, High-Spend - Low Risk"
1076,1,"New, Low-Spend - Elevated Risk"
1077,3,"Loyal, Low-Spend - Lowest Risk"
1078,2,"Loyal, High-Spend - Low Risk"
1079,3,"Loyal, Low-Spend - Lowest Risk"
1080,0,"New, High-Spend - Highest Risk"
1081,0,"New, High-Spend - Highest Risk"
1082,2,"Loyal, High-Spend - Low Risk"
1083,1,"New, Low-Spend - Elevated Risk"
1084,1,"New, Low-Spend - Elevated Risk"
1085,0,"New, High-Spend - Highest Risk"
1086,2,"Loyal, High-Spend - Low Risk"
1087,2,"Loyal, High-Spend - Low Risk"
1088,2,"Loyal, High-Spend - Low Risk"
1089,2,"Loyal, High-Spend - Low Risk"
1090,1,"New, Low-Spend - Elevated Risk"
1091,2,"Loyal, High-Spend - Low Risk"
1092,1,"New, Low-Spend - Elevated Risk"
1093,2,"Loyal, High-Spend - Low Risk"
1094,3,"Loyal, Low-Spend - Lowest Risk"
1095,1,"New, Low-Spend - Elevated Risk"
1096,0,"New, High-Spend - Highest Risk"
1097,0,"New, High-Spend - Highest Risk"
1098,3,"Loyal, Low-Spend - Lowest Risk"
1099,2,"Loyal, High-Spend - Low Risk"
1100,1,"New, Low-Spend - Elevated Risk"
1101,0,"New, High-Spend - Highest Risk"
1102,1,"New, Low-Spend - Elevated Risk"
1103,1,"New, Low-Spend - Elevated Risk"
1104,3,"Loyal, Low-Spend - Lowest Risk"
1105,1,"New, Low-Spend - Elevated Risk"
1106,0,"New, High-Spend - Highest Risk"
1107,2,"Loyal, High-Spend - Low Risk"
1108,3,"Loyal, Low-Spend - Lowest Risk"
1109,0,"New, High-Spend - Highest Risk"
1110,0,"New, High-Spend - Highest Risk"
1111,0,"New, High-Spend - Highest Risk"
1112,0,"New, High-Spend - Highest Risk"
1113,0,"New, High-Spend - Highest Risk"
1114,1,"New, Low-Spend - Elevated Risk"
1115,2,"Loyal, High-Spend - Low Risk"
1116,0,"New, High-Spend - Highest Risk"
1117,0,"New, High-Spend - Highest Risk"
1118,1,"New, Low-Spend - Elevated Risk"
1119,0,"New, High-Spend - Highest Risk"
1120,0,"New, High-Spend - Highest Risk"
1121,0,"New, High-Spend - Highest Risk"
1122,2,"Loyal, High-Spend - Low Risk"
1123,1,"New, Low-Spend - Elevated Risk"
1124,1,"New, Low-Spend - Elevated Risk"
1125,3,"Loyal, Low-Spend - Lowest Risk"
1126,2,"Loyal, High-Spend - Low Risk"
1127,1,"New, Low-Spend - Elevated Risk"
1128,2,"Loyal, High-Spend - Low Risk"
1129,1,"New, Low-Spend - Elevated Risk"
1130,1,"New, Low-Spend - Elevated Risk"
1131,0,"New, High-Spend - Highest Risk"
1132,1,"New, Low-Spend - Elevated Risk"
1133,3,"Loyal, Low-Spend - Lowest Risk"
1134,1,"New, Low-Spend - Elevated Risk"
1135,0,"New, High-Spend - Highest Risk"
1136,3,"Loyal, Low-Spend - Lowest Risk"
1137,2,"Loyal, High-Spend - Low Risk"
1138,0,"New, High-Spend - Highest Risk"
1139,3,"Loyal, Low-Spend - Lowest Risk"
1140,3,"Loyal, Low-Spend - Lowest Risk"
1141,1,"New, Low-Spend - Elevated Risk"
1142,2,"Loyal, High-Spend - Low Risk"
1143,3,"Loyal, Low-Spend - Lowest Risk"
1144,0,"New, High-Spend - Highest Risk"
1145,0,"New, High-Spend - Highest Risk"
1146,1,"New, Low-Spend - Elevated Risk"
1147,0,"New, High-Spend - Highest Risk"
1148,2,"Loyal, High-Spend - Low Risk"
1149,0,"New, High-Spend - Highest Risk"
1150,0,"New, High-Spend - Highest Risk"
1151,0,"New, High-Spend - Highest Risk"
1152,1,"New, Low-Spend - Elevated Risk"
1153,1,"New, Low-Spend - Elevated Risk"
1154,1,"New, Low-Spend - Elevated Risk"
1155,3,"Loyal, Low-Spend - Lowest Risk"
1156,1,"New, Low-Spend - Elevated Risk"
1157,3,"Loyal, Low-Spend - Lowest Risk"
1158,0,"New, High-Spend - Highest Risk"
1159,1,"New, Low-Spend - Elevated Risk"
1160,0,"New, High-Spend - Highest Risk"
1161,3,"Loyal, Low-Spend - Lowest Risk"
1162,0,"New, High-Spend - Highest Risk"
1163,0,"New, High-Spend - Highest Risk"
1164,3,"Loyal, Low-Spend - Lowest Risk"
1165,2,"Loyal, High-Spend - Low Risk"
1166,2,"Loyal, High-Spend - Low Risk"
