row_id,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year
532,0,0,0,22,1,0,1,84,0,1,0,0
533,0,0,1,22,1,1,1,76,0,0,1,0
534,0,0,0,57,0,1,1,50,0,1,0,0
535,0,0,0,1,1,1,1,71,1,1,0,0
536,0,0,1,10,1,1,1,102,1,1,0,0
537,0,1,0,55,1,0,0,52,0,0,1,0
538,0,0,1,43,1,0,1,24,0,0,1,0
539,0,1,0,18,0,0,0,48,1,0,0,1
540,0,0,1,2,1,1,1,81,0,0,0,1
541,0,0,1,52,1,1,0,25,0,1,0,0
542,1,0,0,60,1,0,0,61,0,1,0,0
543,0,0,0,59,1,1,1,83,0,1,0,0
544,0,0,0,69,1,0,0,104,0,1,0,0
545,1,0,0,14,1,0,1,101,1,0,1,0
546,0,0,1,43,0,0,1,60,0,1,0,0
547,0,0,1,12,1,1,1,19,0,0,1,0
548,0,0,1,8,1,1,1,20,0,0,1,0
549,0,0,1,3,1,0,0,69,0,1,0,0
550,1,0,1,58,1,1,1,105,0,0,0,1
551,0,0,1,13,1,1,1,63,0,0,0,1
552,1,0,0,23,1,0,0,20,0,0,0,1
553,0,0,0,17,1,1,0,79,0,0,0,1
554,1,0,0,52,1,1,1,109,0,1,0,0
555,1,0,0,32,1,1,0,79,1,0,1,0
556,0,0,0,36,0,0,0,35,0,1,0,0
557,1,1,0,67,1,0,0,25,0,0,1,0
558,1,1,1,29,1,0,1,104,0,1,0,0
559,0,0,0,65,1,0,0,111,0,1,0,0
560,1,1,0,41,1,1,1,84,1,0,1,0
561,1,0,1,60,1,1,0,66,0,1,0,0
562,0,0,0,53,1,0,0,20,0,1,0,0
563,0,0,0,68,1,1,1,25,0,0,0,1
564,1,1,0,2,1,0,0,75,1,1,0,0
565,1,0,1,61,0,0,0,34,0,0,0,1
566,1,0,1,41,1,0,1,20,0,0,1,0
567,1,1,0,69,1,1,0,74,0,0,0,1
568,1,1,1,35,1,1,1,76,0,1,0,0
569,1,0,0,7,1,0,0,51,1,0,1,0
570,0,1,0,50,1,0,0,25,0,0,0,1
571,1,0,1,36,1,1,0,64,0,0,0,1
572,0,0,0,48,1,0,0,100,0,0,1,0
573,0,0,0,71,1,1,1,82,0,0,1,0
574,1,1,0,65,1,1,1,109,0,1,0,0
575,0,0,0,23,1,0,0,94,0,0,0,1
576,0,1,0,66,1,1,1,64,0,0,1,0
577,0,0,1,5,0,0,1,25,0,1,0,0
578,1,1,0,72,1,1,1,113,0,1,0,0
579,0,0,0,2,1,0,0,20,0,1,0,0
580,0,0,0,12,1,0,0,19,0,1,0,0
581,1,0,1,3,1,0,1,92,1,1,0,0
582,1,0,0,72,1,1,1,89,0,1,0,0
583,1,1,0,18,1,0,0,59,0,1,0,0
584,1,0,0,39,1,0,0,54,0,1,0,0
585,0,1,0,26,1,1,1,86,0,1,0,0
586,0,0,0,72,1,0,0,65,0,0,0,1
587,1,0,0,3,1,0,0,24,0,0,1,0
588,1,0,0,1,1,1,1,60,1,0,0,1
589,0,0,1,34,1,1,0,87,1,0,0,1
590,0,0,0,11,1,1,1,76,0,0,0,1
591,1,0,0,66,1,1,0,20,0,0,1,0
592,0,0,0,2,1,1,0,81,1,0,0,1
593,0,0,0,8,1,0,1,66,0,1,0,0
594,0,0,0,33,1,0,0,70,0,1,0,0
595,0,0,0,72,1,1,0,26,0,1,0,0
596,0,0,0,58,1,0,0,60,0,0,0,1
597,1,0,1,30,1,1,0,84,0,1,0,0
598,1,0,0,5,0,1,1,25,1,0,1,0
599,0,1,1,46,1,0,0,110,0,0,0,1
600,1,0,0,4,1,0,1,70,0,1,0,0
601,0,0,0,40,1,0,0,65,0,0,1,0
602,1,0,0,72,1,1,1,84,0,0,1,0
603,1,0,1,49,1,1,1,100,1,0,0,1
604,0,0,0,1,1,1,1,55,1,0,1,0
605,1,0,0,52,1,1,0,85,1,0,0,1
606,0,0,1,72,1,0,0,20,0,0,0,1
607,0,1,1,28,0,0,0,39,0,0,1,0
608,1,0,0,33,1,1,1,91,0,0,0,1
609,0,0,1,10,1,1,1,74,0,1,0,0
610,0,0,0,16,1,0,0,93,1,1,0,0
611,0,0,1,22,1,0,0,70,1,1,0,0
612,0,0,0,58,1,0,0,25,0,0,0,1
613,1,0,0,72,1,1,1,110,0,0,1,0
614,1,0,0,10,1,1,0,54,0,0,0,1
615,0,0,0,5,1,1,0,20,0,1,0,0
616,0,0,0,2,1,0,0,71,1,1,0,0
617,0,0,0,2,1,1,1,71,1,0,1,0
618,0,0,0,2,1,1,1,54,0,1,0,0
619,0,0,1,53,1,1,1,104,0,1,0,0
620,1,1,0,25,1,0,0,89,1,1,0,0
621,0,0,1,64,1,1,1,113,0,0,1,0
622,0,0,0,2,1,0,1,46,0,0,1,0
623,1,0,1,16,1,0,0,69,0,0,0,1
624,0,0,0,39,1,0,0,48,0,1,0,0
625,1,0,0,35,1,0,1,26,0,1,0,0
626,0,0,0,31,1,1,1,76,0,1,0,0
627,0,0,0,5,1,1,1,54,1,0,1,0
628,1,1,0,72,1,1,1,112,0,0,0,1
629,1,0,0,2,1,1,1,91,0,1,0,0
630,0,0,0,61,1,1,1,90,0,1,0,0
631,0,0,0,31,1,1,0,65,1,1,0,0
632,1,0,0,2,0,1,0,40,1,0,0,1
633,1,0,1,1,1,0,0,21,0,0,1,0
634,0,0,1,1,1,0,0,20,0,0,1,0
635,1,0,0,59,1,1,1,20,0,1,0,0
636,0,0,0,1,1,0,1,96,1,0,0,1
637,0,0,0,9,1,1,0,45,1,0,0,1
638,0,0,1,14,1,1,1,92,1,0,1,0
639,0,0,0,12,1,1,1,87,0,1,0,0
640,0,0,0,47,1,1,0,74,0,0,0,1
641,0,0,1,7,1,0,0,49,0,1,0,0
642,0,0,1,28,1,0,1,90,0,1,0,0
643,0,0,1,70,1,0,1,20,0,0,1,0
644,0,0,1,26,1,1,0,20,0,1,0,0
645,0,0,1,61,1,1,1,99,1,1,0,0
646,0,0,0,70,1,0,0,102,0,1,0,0
647,0,0,0,1,1,1,0,20,0,0,1,0
648,0,1,0,37,1,1,1,97,1,1,0,0
649,1,0,1,60,1,0,1,91,1,1,0,0
650,1,1,1,71,1,0,1,105,1,1,0,0
651,1,0,0,31,1,0,1,101,0,1,0,0
652,1,0,1,14,1,0,0,20,0,0,0,1
653,1,0,1,50,1,1,0,103,0,1,0,0
654,1,0,1,1,1,0,0,20,0,1,0,0
655,1,1,0,41,1,0,1,100,1,1,0,0
656,1,1,0,30,1,1,0,50,1,0,0,1
657,1,1,1,64,1,0,0,24,0,0,1,0
658,1,1,0,7,1,0,0,64,0,0,1,0
659,1,0,1,1,1,0,0,75,0,1,0,0
660,1,0,0,51,1,0,0,84,0,1,0,0
661,0,0,1,50,1,0,0,80,0,1,0,0
662,1,0,1,44,1,0,0,20,0,1,0,0
663,0,0,0,65,1,1,0,105,0,0,0,1
664,0,1,0,1,0,0,0,26,1,0,0,1
665,1,0,0,2,1,0,1,45,1,1,0,0
666,0,0,0,48,1,0,1,102,0,1,0,0
667,0,0,0,6,1,0,0,110,1,1,0,0
668,0,0,0,35,1,0,0,62,0,1,0,0
669,0,0,0,22,0,0,0,50,0,0,0,1
670,1,0,1,72,0,0,0,61,0,0,1,0
671,0,1,1,55,1,1,0,76,0,0,0,1
672,1,0,1,69,1,1,1,106,0,1,0,0
673,1,1,0,72,1,1,0,73,0,1,0,0
674,0,1,0,1,1,0,0,91,1,1,0,0
675,0,0,1,26,1,1,1,105,0,0,0,1
676,1,0,1,23,1,1,0,21,0,0,1,0
677,0,0,0,2,1,0,0,20,0,1,0,0
678,1,0,0,2,1,1,1,76,1,1,0,0
679,0,1,0,40,1,1,1,104,0,1,0,0
680,0,0,0,1,1,0,1,95,1,1,0,0
681,0,1,0,27,1,0,0,75,1,0,0,1
682,0,0,1,9,1,0,0,65,1,1,0,0
683,0,1,0,50,1,1,1,88,1,0,1,0
684,1,0,1,46,1,0,1,20,0,1,0,0
685,0,0,0,15,1,0,0,25,0,1,0,0
686,0,0,0,23,1,1,0,79,0,0,1,0
687,0,0,0,2,1,0,0,59,0,1,0,0
688,1,0,0,18,1,0,0,91,1,0,1,0
689,0,1,0,70,1,1,1,76,0,1,0,0
690,0,0,1,9,1,0,0,49,0,1,0,0
691,1,0,1,30,1,1,0,68,0,0,1,0
692,1,0,1,15,1,0,0,75,0,0,1,0
693,1,1,0,39,1,1,1,91,0,1,0,0
694,0,0,0,12,1,0,0,49,0,0,1,0
695,1,0,0,19,1,0,0,90,0,1,0,0
696,1,1,0,24,1,1,0,55,0,0,0,1
697,0,0,0,67,1,0,0,103,1,1,0,0
698,1,0,0,69,0,0,1,60,0,0,1,0
699,0,0,1,55,1,1,0,85,0,0,0,1
700,1,0,0,52,1,1,0,63,0,0,0,1
701,0,0,0,17,1,1,1,94,1,1,0,0
702,0,0,1,19,1,1,1,49,0,1,0,0
703,1,0,0,39,1,0,0,75,1,1,0,0
704,1,0,0,40,1,0,0,62,0,1,0,0
705,1,0,0,26,1,0,1,21,0,1,0,0
706,0,0,0,1,1,0,0,20,0,0,0,1
707,1,1,0,18,1,1,1,79,1,0,1,0
708,0,1,0,15,1,0,1,75,1,1,0,0
709,0,0,0,2,1,1,0,20,0,1,0,0
710,0,0,0,1,1,0,0,79,1,1,0,0
711,1,0,0,23,1,0,1,95,0,1,0,0
712,0,0,1,72,1,1,0,67,0,0,0,1
713,0,0,0,2,1,1,1,20,0,1,0,0
714,1,1,0,70,1,1,0,89,0,0,0,1
715,0,0,1,46,1,1,1,20,0,1,0,0
716,0,0,0,36,1,0,0,20,0,0,0,1
717,0,0,0,72,1,1,1,110,0,1,0,0
718,0,0,1,6,1,0,0,49,0,1,0,0
719,0,0,1,4,1,1,1,20,0,1,0,0
720,0,0,0,1,1,0,0,85,1,0,1,0
721,0,0,0,1,1,0,0,83,0,0,0,1
722,0,0,0,13,1,1,1,100,1,1,0,0
723,0,0,0,64,0,0,0,48,1,1,0,0
724,1,0,1,8,0,1,1,45,0,1,0,0
725,1,0,1,72,1,0,0,112,0,1,0,0
726,1,0,0,1,1,1,0,75,1,0,0,1
727,0,0,0,4,1,0,1,101,0,1,0,0
728,1,0,1,1,1,1,1,50,0,1,0,0
729,1,0,1,62,1,1,0,24,0,0,0,1
730,0,1,0,34,1,1,1,96,0,1,0,0
731,1,0,1,1,1,0,0,44,1,1,0,0
732,1,0,0,24,1,0,1,101,1,1,0,0
733,1,0,1,72,1,1,1,105,0,0,0,1
734,0,0,0,1,1,1,1,20,0,1,0,0
735,0,1,0,63,1,0,0,104,0,1,0,0
736,0,0,1,66,1,1,1,109,0,0,1,0
737,1,0,0,61,1,0,1,80,0,0,0,1
738,1,0,0,67,1,1,1,20,0,1,0,0
739,0,0,0,12,1,1,0,96,1,0,0,1
740,1,0,1,19,0,1,0,35,0,0,0,1
741,1,0,0,67,1,0,1,20,0,1,0,0
742,0,0,0,13,1,1,1,80,0,1,0,0
743,0,0,0,1,1,1,0,45,0,0,0,1
744,0,0,1,3,1,0,0,85,1,1,0,0
745,1,0,1,3,1,1,1,20,0,0,0,1
746,0,0,1,17,1,1,1,104,1,0,0,1
747,1,0,0,52,1,0,1,54,0,1,0,0
748,1,0,1,51,1,0,0,19,0,0,0,1
749,0,1,0,5,1,0,1,85,1,0,1,0
750,0,1,1,29,0,0,0,36,0,1,0,0
751,0,0,1,1,1,0,0,20,1,0,0,1
752,0,0,0,1,1,0,0,20,1,1,0,0
753,0,0,1,42,1,0,0,94,0,0,0,1
754,1,0,0,1,1,0,1,20,0,1,0,0
755,0,0,0,16,1,1,1,88,1,1,0,0
756,1,0,0,11,1,0,0,45,0,0,0,1
757,0,1,0,26,1,0,0,94,1,1,0,0
758,1,0,1,54,1,0,1,61,0,1,0,0
759,1,0,0,30,1,1,1,94,1,0,0,1
760,1,1,1,66,1,0,0,79,1,1,0,0
761,0,0,1,72,1,0,1,109,0,1,0,0
762,1,0,1,12,1,0,1,24,0,1,0,0
763,0,0,0,19,1,1,0,107,1,0,0,1
764,1,0,0,9,1,0,0,69,0,0,0,1
765,0,0,1,0,1,0,0,73,0,1,0,0
766,1,0,0,66,1,1,1,25,0,1,0,0
767,1,1,1,10,0,0,0,35,0,0,1,0
768,0,0,1,56,1,0,1,24,0,1,0,0
769,0,0,1,67,1,0,0,19,0,0,1,0
770,1,0,1,64,0,0,0,60,0,1,0,0
771,0,0,0,64,1,1,1,81,0,1,0,0
772,1,1,0,13,1,0,0,70,0,1,0,0
773,1,0,0,5,1,0,1,96,1,1,0,0
774,0,0,0,4,0,0,1,35,0,0,1,0
775,0,0,1,45,1,1,1,20,0,0,0,1
776,1,0,0,18,1,0,0,95,0,1,0,0
777,0,0,0,3,1,1,1,58,0,1,0,0
778,1,0,0,1,1,1,1,21,1,0,1,0
779,1,0,0,29,0,0,0,46,0,1,0,0
780,0,0,0,69,1,0,0,25,0,0,0,1
781,0,0,0,21,1,0,0,100,0,1,0,0
782,0,0,0,20,1,0,0,44,0,1,0,0
783,1,0,1,72,1,0,0,110,0,1,0,0
784,1,0,0,7,0,0,0,24,0,0,1,0
785,1,0,0,5,1,1,1,20,0,0,1,0
786,0,0,0,6,1,1,0,50,0,0,0,1
787,1,0,1,13,1,1,0,66,0,1,0,0
788,0,0,1,1,1,1,0,20,0,0,1,0
789,0,0,0,3,1,1,0,79,1,0,0,1
790,1,0,0,7,1,0,0,96,0,0,0,1
791,1,0,0,6,1,1,0,85,1,0,1,0
792,1,0,0,1,1,0,0,20,1,0,0,1
793,0,0,0,11,1,0,0,20,0,0,0,1
794,0,0,0,63,1,0,0,100,1,1,0,0
795,0,1,0,3,1,0,0,75,0,1,0,0
796,1,0,0,6,1,1,1,19,0,0,1,0
797,0,0,1,70,1,1,0,69,0,1,0,0
798,1,0,0,37,1,0,0,90,0,1,0,0
799,0,1,0,38,1,1,1,20,0,0,1,0
800,0,1,0,29,1,1,1,59,0,0,0,1
801,1,0,0,9,1,1,1,20,0,1,0,0
802,1,1,0,23,1,1,0,21,0,0,0,1
803,0,1,0,20,1,0,0,91,1,0,0,1
804,0,0,1,70,1,0,1,24,0,1,0,0
805,1,0,0,70,1,1,0,101,0,0,0,1
806,0,1,0,5,1,0,0,85,0,1,0,0
807,1,0,1,72,1,1,1,81,0,0,0,1
808,0,0,1,72,0,1,1,56,0,1,0,0
809,1,0,0,4,1,0,1,95,0,1,0,0
810,0,0,0,7,1,1,1,20,1,0,1,0
811,0,0,1,23,1,1,1,82,0,0,0,1
812,0,0,0,11,1,1,0,65,0,0,0,1
813,1,0,1,23,1,0,0,20,0,0,1,0
814,0,0,0,12,1,0,0,54,0,1,0,0
815,1,0,1,49,1,1,1,94,0,1,0,0
816,1,0,0,14,1,0,1,85,1,1,0,0
817,1,0,1,56,0,0,1,36,0,0,1,0
818,0,0,0,3,1,1,1,20,0,1,0,0
819,0,0,0,69,1,1,1,110,0,0,0,1
820,1,1,0,6,1,1,1,81,0,1,0,0
821,0,0,0,49,1,0,0,21,0,0,0,1
822,1,0,0,18,1,1,1,95,1,0,1,0
823,1,1,0,1,1,0,0,70,1,1,0,0
824,0,0,0,3,0,1,0,35,1,0,0,1
825,1,0,0,2,1,0,1,86,1,1,0,0
826,1,0,0,54,1,1,1,20,0,1,0,0
827,1,0,0,24,1,1,0,51,0,1,0,0
828,0,0,1,54,1,0,1,60,0,0,1,0
829,1,0,0,15,1,0,0,20,0,1,0,0
830,0,0,0,45,1,1,1,82,0,0,1,0
831,1,0,0,46,0,1,0,38,0,0,0,1
832,0,0,0,12,1,0,0,54,0,0,1,0
833,0,0,1,71,1,1,1,76,0,1,0,0
834,0,0,0,13,0,0,1,32,0,1,0,0
835,0,1,0,1,1,1,1,73,1,1,0,0
836,0,0,1,58,1,0,0,92,0,0,1,0
837,0,0,0,7,1,0,0,75,1,1,0,0
838,1,0,1,48,1,0,0,24,0,1,0,0
839,1,0,0,71,1,0,0,98,0,0,0,1
840,1,0,1,9,1,1,1,20,0,0,1,0
841,0,0,1,18,1,1,1,56,0,0,0,1
842,1,0,0,1,1,0,0,20,0,0,1,0
843,0,1,0,67,1,0,0,20,0,1,0,0
844,1,0,0,1,1,0,1,85,0,1,0,0
845,0,0,0,56,1,0,0,98,0,0,1,0
846,1,0,0,54,0,0,0,46,0,0,0,1
847,0,0,1,14,1,0,0,20,0,0,1,0
848,0,1,0,14,0,1,0,46,0,0,0,1
849,1,0,0,54,1,1,0,70,0,0,0,1
850,1,0,0,72,1,1,1,68,0,0,0,1
851,1,0,0,17,1,1,0,56,0,0,0,1
852,0,0,1,1,1,1,0,20,0,1,0,0
853,0,0,0,30,1,0,0,85,1,1,0,0
854,0,0,1,50,1,0,0,20,0,0,0,1
855,1,0,1,3,1,1,1,20,0,0,1,0
856,1,0,0,12,1,1,0,74,0,0,0,1
857,0,0,0,13,1,0,0,81,1,1,0,0
858,0,1,0,25,1,1,1,69,0,0,1,0
859,0,0,0,2,1,0,0,90,1,0,0,1
860,0,0,0,36,1,0,0,71,0,0,1,0
861,1,0,0,3,1,1,1,50,0,0,0,1
862,1,0,0,66,1,0,1,64,0,1,0,0
863,1,0,0,15,1,0,1,101,1,1,0,0
864,0,0,1,61,1,1,1,74,0,1,0,0
865,1,0,0,70,1,0,1,115,0,1,0,0
866,0,1,0,35,0,0,0,40,0,0,0,1
867,0,0,0,1,1,0,0,49,1,1,0,0
868,0,0,1,48,1,1,1,21,0,0,1,0
869,1,0,0,70,0,1,0,40,0,0,0,1
870,0,0,1,12,1,1,1,105,0,0,0,1
871,1,0,0,61,1,0,1,114,0,0,1,0
872,0,0,0,38,1,0,0,84,1,0,0,1
873,1,0,0,1,1,0,0,71,1,1,0,0
874,0,0,1,56,1,1,1,65,0,0,0,1
875,0,0,0,5,1,0,0,85,1,1,0,0
876,1,0,0,11,1,0,1,46,0,1,0,0
877,0,0,1,59,1,0,0,106,0,0,1,0
878,0,0,0,1,1,1,0,45,0,0,1,0
879,1,1,0,72,1,1,0,104,1,1,0,0
880,1,0,1,22,1,0,1,20,0,1,0,0
881,1,0,1,17,1,0,0,45,0,0,1,0
882,1,0,0,50,0,0,1,44,0,1,0,0
883,1,0,0,8,1,1,1,67,0,0,1,0
884,1,0,1,56,1,0,0,60,0,0,1,0
885,0,0,1,3,1,0,0,80,1,1,0,0
886,1,0,1,40,1,0,1,20,0,1,0,0
887,1,1,0,67,1,1,1,101,0,0,1,0
888,0,0,0,4,1,0,1,92,1,0,1,0
889,0,0,0,67,1,1,1,21,0,1,0,0
890,0,0,1,4,1,1,1,50,0,1,0,0
891,0,0,1,61,1,1,1,24,0,1,0,0
892,0,0,0,69,1,1,1,26,0,1,0,0
893,0,0,0,49,1,0,0,20,0,1,0,0
894,1,0,0,49,1,1,1,85,0,0,1,0
895,0,0,0,35,1,1,1,113,0,1,0,0
896,1,0,1,69,1,1,1,24,0,0,0,1
897,0,0,0,60,1,1,1,60,0,0,0,1
898,0,0,1,1,0,0,1,40,1,1,0,0
899,0,0,1,17,1,1,1,56,1,1,0,0
900,0,0,0,1,1,0,0,45,0,1,0,0
901,1,0,1,5,1,1,1,21,0,1,0,0
902,0,0,0,13,1,0,1,20,0,1,0,0
903,1,0,0,4,1,0,1,74,1,0,1,0
904,1,0,1,53,1,0,0,79,0,0,0,1
905,0,0,1,72,0,1,1,64,0,1,0,0
906,1,0,0,24,1,0,0,21,0,1,0,0
907,0,0,0,19,1,0,0,25,0,0,1,0
908,1,0,1,1,1,0,0,20,0,1,0,0
909,0,0,0,5,1,1,1,76,0,0,0,1
910,1,1,1,71,1,0,1,87,0,1,0,0
911,1,0,0,72,1,1,1,89,0,1,0,0
912,0,0,0,42,1,1,1,60,0,0,1,0
913,1,0,0,14,1,0,0,56,0,0,1,0
914,1,0,0,1,1,1,0,51,0,0,0,1
915,0,1,0,2,1,1,1,71,1,1,0,0
916,0,1,1,72,1,0,1,92,1,1,0,0
917,0,0,1,13,1,0,0,88,1,0,0,1
918,0,0,0,18,1,1,1,78,0,1,0,0
919,0,0,0,45,1,0,1,97,0,0,1,0
920,0,1,0,55,1,1,0,100,0,0,1,0
921,1,0,1,1,1,0,0,50,0,1,0,0
922,1,0,0,1,1,1,1,21,0,1,0,0
923,1,0,0,65,1,1,0,25,0,0,1,0
924,0,0,0,46,1,0,1,69,0,1,0,0
925,0,0,1,21,1,0,0,21,0,1,0,0
926,1,1,0,24,1,1,1,101,1,1,0,0
927,0,0,1,34,0,0,1,61,0,1,0,0
928,0,0,0,13,1,1,1,75,0,0,0,1
929,0,0,1,48,1,0,1,70,0,0,1,0
930,0,0,0,56,1,0,1,107,0,1,0,0
931,0,0,1,42,1,0,1,100,0,0,0,1
932,0,0,0,4,1,0,0,55,0,0,0,1
933,0,0,0,65,1,1,1,55,0,1,0,0
934,1,0,0,3,0,0,0,25,0,0,1,0
935,0,0,1,70,1,1,1,81,0,1,0,0
936,1,1,0,1,1,0,0,89,1,0,0,1
937,1,0,0,66,1,1,1,55,0,1,0,0
938,1,0,0,19,1,1,1,55,1,0,1,0
939,1,0,0,70,1,0,0,24,0,1,0,0
940,1,0,0,41,1,0,0,100,0,0,1,0
941,1,0,1,45,1,0,0,110,0,1,0,0
942,0,0,0,49,1,0,1,20,0,1,0,0
943,1,1,0,22,1,0,0,90,1,0,0,1
944,0,0,1,56,1,1,1,100,0,1,0,0
945,0,0,0,15,1,1,1,56,1,1,0,0
946,0,0,1,67,1,0,0,100,0,1,0,0
947,1,0,1,1,1,1,1,20,0,1,0,0
948,1,1,1,38,1,1,1,101,0,1,0,0
949,0,0,0,52,1,0,0,74,0,0,0,1
950,0,0,1,34,1,0,0,20,0,1,0,0
951,1,0,1,69,1,0,1,20,0,1,0,0
952,1,0,1,4,1,0,0,102,1,1,0,0
953,0,0,0,63,1,0,0,59,0,1,0,0
954,1,0,0,24,1,1,1,20,0,1,0,0
955,1,0,0,62,1,0,0,91,0,1,0,0
956,0,0,0,36,1,1,0,19,0,0,0,1
957,0,0,0,38,1,0,0,68,0,1,0,0
958,0,1,0,47,1,1,0,80,1,1,0,0
959,1,0,0,38,1,0,1,79,1,1,0,0
960,0,0,1,42,1,0,0,92,0,1,0,0
961,0,0,0,42,1,0,0,25,0,0,1,0
962,0,0,0,3,1,0,0,75,0,1,0,0
963,1,1,0,8,1,1,0,100,1,0,0,1
964,1,1,0,9,1,0,0,84,1,1,0,0
965,0,0,0,58,1,0,1,68,0,1,0,0
966,1,1,0,21,1,0,0,60,1,1,0,0
967,0,0,0,10,1,0,0,21,0,1,0,0
968,0,0,0,70,1,0,0,99,0,0,0,1
969,1,0,0,26,1,1,1,75,0,1,0,0
970,1,1,0,36,1,0,1,96,1,1,0,0
971,1,0,0,72,1,1,1,68,0,1,0,0
972,0,0,0,9,1,0,0,74,1,0,0,1
973,0,0,0,15,1,0,0,100,0,1,0,0
974,0,1,0,63,1,0,0,83,0,0,0,1
975,1,0,0,4,1,1,1,64,0,0,0,1
976,1,0,0,25,1,0,1,21,0,1,0,0
977,1,0,0,46,1,1,1,20,0,1,0,0
978,0,1,0,44,1,1,1,104,0,0,1,0
979,1,0,0,12,1,0,0,20,0,0,1,0
980,1,0,0,1,1,0,0,45,0,1,0,0
981,1,0,0,1,1,0,0,49,1,0,0,1
982,0,1,0,20,1,0,0,62,1,0,1,0
983,0,0,1,72,1,1,1,118,0,1,0,0
984,1,0,0,53,0,1,0,60,1,0,0,1
985,1,0,1,52,1,1,1,19,0,1,0,0
986,1,1,0,2,1,0,0,74,0,1,0,0
987,1,0,0,50,1,0,0,94,0,1,0,0
988,1,0,1,17,1,0,0,69,1,1,0,0
989,1,1,0,51,0,0,0,29,0,0,1,0
990,1,1,0,16,1,0,1,79,0,0,0,1
991,0,0,0,18,1,1,0,95,0,0,0,1
992,1,0,1,71,1,1,0,85,0,0,0,1
993,1,0,1,68,0,1,0,45,0,0,0,1
994,1,1,0,1,1,0,0,75,0,0,0,1
995,0,0,1,25,1,1,1,19,0,1,0,0
996,1,1,0,24,1,0,1,93,1,1,0,0
997,1,0,0,14,0,1,1,51,1,1,0,0
998,1,0,0,55,1,0,0,59,0,0,0,1
999,0,0,0,25,0,0,0,61,0,1,0,0
1000,1,0,1,10,1,0,1,60,0,1,0,0
1001,1,0,1,61,1,1,1,104,0,1,0,0
1002,1,0,0,6,1,0,1,59,0,1,0,0
1003,1,0,0,13,1,0,0,20,0,0,0,1
1004,0,0,0,2,1,0,0,19,0,1,0,0
1005,0,0,0,1,1,1,1,45,0,0,1,0
1006,0,0,0,2,1,1,1,70,0,1,0,0
1007,1,1,0,49,1,0,1,96,1,1,0,0
1008,0,0,0,1,1,1,1,45,1,1,0,0
1009,1,0,0,37,1,0,0,94,0,0,1,0
1010,0,0,1,40,1,0,0,20,0,1,0,0
1011,0,1,0,23,1,0,0,95,1,0,0,1
1012,0,1,0,66,1,0,1,108,0,1,0,0
1013,1,0,1,17,1,0,0,93,1,1,0,0
1014,1,1,0,9,1,0,0,85,1,1,0,0
1015,0,1,0,39,1,0,0,101,0,0,1,0
1016,1,0,1,23,0,1,0,40,0,0,0,1
1017,1,0,0,50,1,1,0,20,0,0,1,0
1018,0,0,0,3,1,0,0,98,1,1,0,0
1019,0,0,0,61,1,0,0,19,0,1,0,0
1020,0,0,0,24,1,0,0,89,0,1,0,0
1021,0,0,1,14,1,0,0,85,0,0,1,0
1022,1,0,1,52,1,0,1,26,0,1,0,0
1023,0,0,0,15,1,0,1,84,1,1,0,0
1024,0,0,0,33,1,0,1,59,0,1,0,0
1025,1,1,0,69,1,0,1,95,0,0,0,1
1026,0,0,1,61,1,1,1,88,0,1,0,0
1027,1,0,1,71,1,1,1,116,0,0,1,0
1028,0,0,0,53,1,1,1,91,0,1,0,0
1029,0,1,0,42,1,0,1,56,0,1,0,0
1030,1,0,0,36,1,0,1,79,0,1,0,0
1031,1,0,0,25,1,1,0,106,0,1,0,0
1032,0,0,0,8,1,0,1,21,0,1,0,0
1033,0,0,0,16,1,1,0,96,1,0,0,1
1034,0,0,0,12,1,0,0,90,1,0,0,1
1035,0,0,0,28,1,1,0,105,1,0,0,1
1036,1,0,0,7,1,1,1,94,0,0,0,1
1037,1,1,0,32,1,0,0,105,1,1,0,0
1038,0,0,1,1,1,0,1,79,1,0,1,0
1039,1,0,0,8,0,0,1,30,1,1,0,0
1040,1,0,0,63,1,0,1,103,1,1,0,0
1041,0,0,0,1,0,0,0,35,1,0,1,0
1042,1,0,0,60,1,0,1,102,0,1,0,0
1043,0,0,0,16,1,0,1,86,0,1,0,0
1044,1,1,0,71,1,0,0,92,0,0,1,0
1045,1,0,1,40,1,1,1,85,0,1,0,0
1046,0,1,0,18,1,1,0,100,1,0,1,0
1047,1,0,0,5,1,0,0,79,0,1,0,0
1048,1,0,0,33,1,0,0,79,0,0,1,0
1049,0,0,1,13,1,0,0,20,0,1,0,0
1050,0,0,0,40,1,0,0,50,0,1,0,0
1051,1,1,0,67,1,0,0,116,0,1,0,0
1052,0,0,0,16,1,1,0,50,1,0,1,0
1053,1,0,0,59,1,0,0,66,0,1,0,0
1054,1,1,0,8,1,1,1,70,0,1,0,0
1055,1,0,1,24,1,0,0,24,0,0,1,0
1056,1,0,1,7,1,0,1,20,0,1,0,0
1057,1,0,1,72,1,0,1,24,0,1,0,0
1058,0,0,0,44,1,0,1,88,0,1,0,0
1059,0,1,0,38,1,1,1,75,1,1,0,0
1060,1,0,0,4,1,0,0,56,0,0,1,0
1061,1,0,0,2,1,1,1,53,0,0,0,1
1062,0,0,0,70,0,0,0,50,0,1,0,0
1063,0,0,0,33,1,0,0,91,0,1,0,0
